timestep,demand_el_reference_gas_szenario,demand_el_rapeseedoil_scenario,demand_heat_gascooker_reference,demand_heat_gasdeepfryer,demand_heat_gascooker_gasscenario,demand_heat_wws,r_wood_ofen_kitchen,r_wood_ofen_diningarea,demand_heat_wws_without_demand_heat_space_ofen_diningarea,demand_heat_space_ofen_diningarea,pv_G1_south_utilization rate_normalised,pv_G1_south_normalised,pv_G1_east_normalised,pv_G1_north_normalised,pv_G2_north_normalised,pv_G3_north_normalised,pv_G3_west_normalised,wind_bornay_1kW_20m,wind_10kW_20m_normalised
7023,8.22728373971574,31.7671093671387,0.703932116755765,11.7,1.40786423351153,5.89559305725358,27.7777777777778,0,5.89559305725358,0,0.0212307152170068,0.0444815340909091,0.0522017543859649,0.0634202037351443,0.0535131578947368,0.0583969298245614,0.0530043859649123,0,0
7024,7.52555536574417,30.3013984304248,0.633538905080187,11.7,1.26707781016037,5.70675060338008,27.7777777777778,0,5.70675060338008,0,0.00148923484099241,0.00312017045454545,0.00419416666666667,0.00684227504244482,0.00509583333333333,0.00588377192982456,0.00512214912280702,0,0
7025,7.52555536574417,28.7734333049403,0.492752481729035,11.7,0.98550496345807,5.07109347341084,27.7777777777778,0,5.07109347341084,0,0,0,0,0.000238098471986418,0,0,0,0,0
7026,4.01691349588628,7.07284374685549,0.281572846702307,0,0.563145693404614,3.83957105006193,27.7777777777778,0,3.83957105006193,0,0,0,0,0,0,0,0,0,0
7027,1.21,1.21,0,0,0,2.26442283950617,0,0,2.26442283950617,0,0,0,0,0,0,0,0,0,0
7028,1.21,1.21,0,0,0,2.27015555555556,0,0,2.27015555555556,0,0,0,0,0,0,0,0,0,0
7029,1.21,1.21,0,0,0,2.37907716049383,0,0,2.37907716049383,0,0,0,0,0,0,0,0,0,0
7030,1.21,1.21,0,0,0,2.49373148148148,0,0,2.49373148148148,0,0,0,0,0,0,0,0,0,0
7031,1.21,1.21,0,0,0,2.6198512345679,0,0,2.6198512345679,0,0,0,0,0,0,0,0,0,0
7032,1.21,1.21,0,0,0,2.71157469135802,0,0,2.71157469135802,0,0,0,0,0,0,0,0,0,0
7033,1.21,1.21,0,0,0,2.96381419753086,0,0,2.96381419753086,0,0,0,0,0,0,0,0,0,0
7034,1.21,1.21,0,0,0,3.22178641975309,0,0,3.22178641975309,0,0,0,0,0,0,0,0,0,0
7035,1.21,1.21,0,0,0,3.48549135802469,0,0,3.48549135802469,0,0,0,0,0,0,0,0,0,0
7036,1.21,1.21,0,0,0,3.61734382716049,0,0,3.61734382716049,0,0,0,0,0,0,0,0,0,0
7037,1.21,1.21,0,0,0,3.7491962962963,0,0,3.7491962962963,0,0,0,0,0,0,0,0,0,0
7038,1.21,1.21,0,0,0,3.84091975308642,0,0,3.84091975308642,0,0,0,0,0,0,0,0,0,0
7039,1.21,1.21,0,0,0,3.83518703703704,0,0,3.83518703703704,0,0,0,0,0,0,0,0,0,0
7040,1.21,1.21,0,0,0,3.58868024691358,0,0,3.58868024691358,0,0.00450994222241901,0.00944900568181818,0.0124951754385965,0.0182317487266553,0.0133697368421053,0.0151228070175439,0.0131184210526316,0,0
7041,1.21,1.21,0,0,0,3.59441296296296,0,0,3.59441296296296,0,0.00106773921108938,0.00223707386363636,0.0032369298245614,0.00479677419354839,0.00356600877192983,0.00400109649122807,0.00352456140350877,0,0
7042,1.21,1.21,0,0,0,3.18165740740741,0,0,3.18165740740741,0,0.0502038787105016,0.105184659090909,0.117842105263158,0.116341256366723,0.10394298245614,0.110850877192982,0.102673245614035,0,0
7043,1.21,1.21,0,0,0,2.76316913580247,0,0,2.76316913580247,0,0.0805499369290302,0.168764204545455,0.172232456140351,0.161833616298812,0.144282894736842,0.153861842105263,0.142605263157895,0,0
7044,1.21,1.21,0,0,0,2.62558395061728,0,0,2.62558395061728,0,0.0492492931436631,0.103184659090909,0.116267543859649,0.120458404074703,0.10772149122807,0.114872807017544,0.106576754385965,0,0
7045,1.21,1.21,0,0,0,2.40774074074074,0,0,2.40774074074074,0,0.0759668414518798,0.159161931818182,0.165732456140351,0.164711375212224,0.146855263157895,0.157168859649123,0.147197368421053,0,0
7046,1.21,1.21,0,0,0,2.23575925925926,0,0,2.23575925925926,0,0.0760210792681774,0.159275568181818,0.153973684210526,0.155339558573854,0.138285087719298,0.150614035087719,0.142460526315789,0,0
7047,1.21,1.21,0,0,0,2.1898975308642,0,0,2.1898975308642,0,0.0540886623028199,0.113323863636364,0.109381578947368,0.115033955857385,0.102907894736842,0.114734649122807,0.111754385964912,0,0
7048,1.21,1.21,0,0,0,2.2873537037037,0,0,2.2873537037037,0,0.0235798906353983,0.0494034090909091,0.0489210526315789,0.0597911714770798,0.0506469298245614,0.0601820175438597,0.0576491228070175,0,0
7049,1.21,1.21,0,0,0,2.56252407407407,0,0,2.56252407407407,0,0,0,0,0.000787521222410866,0.000598026315789474,0.000661469298245614,0.000599671052631579,0,0
7050,1.21,1.21,0,0,0,2.74023827160494,0,0,2.74023827160494,0,0,0,0,0,0,0,0,0,0
7051,1.21,1.21,0,0,0,2.94088333333333,0,0,2.94088333333333,0,0,0,0,0,0,0,0,0,0
7052,1.21,1.21,0,0,0,3.14726111111111,0,0,3.14726111111111,0,0,0,0,0,0,0,0,0,0
7053,1.21,1.21,0,0,0,3.34790617283951,0,0,3.34790617283951,0,0,0,0,0,0,0,0,0,0
7054,1.21,1.21,0,0,0,3.55428395061728,0,0,3.55428395061728,0,0,0,0,0,0,0,0,0,0
7055,1.21,1.21,0,0,0,3.76066172839506,0,0,3.76066172839506,0,0,0,0,0,0,0,0,0,0
7056,1.21,1.21,0,0,0,3.96130679012346,0,0,3.96130679012346,0,0,0,0,0,0,0,0,0,0
7057,1.21,1.21,0,0,0,4.12755555555555,0,0,4.12755555555555,0,0,0,0,0,0,0,0,0,0
7058,1.21,1.21,0,0,0,4.29953703703704,0,0,4.29953703703704,0,0,0,0,0,0,0,0,0,0
7059,1.21,1.21,0,0,0,4.47151851851852,0,0,4.47151851851852,0,0,0,0,0,0,0,0,0,0
7060,1.21,1.21,0,0,0,4.57470740740741,0,0,4.57470740740741,0,0,0,0,0,0,0,0,0,0
7061,1.21,1.21,0,0,0,4.64923271604938,0,0,4.64923271604938,0,0,0,0,0,0,0,0,0,0
7062,1.21,1.21,0,0,0,4.71229259259259,0,0,4.71229259259259,0,0,0,0,0,0,0,0,0,0
7063,1.21,1.21,0,0,0,4.70082716049383,0,0,4.70082716049383,0,0,0,0,0,0,0,0,0,0
7064,1.21,1.21,0,0,0,4.55750925925926,0,0,4.55750925925926,0,0.00192137464234384,0.00402556818181818,0.00568245614035088,0.00834728353140917,0.0061609649122807,0.00694451754385965,0.00606381578947368,0,0
7065,1.21,1.21,0,0,0,4.38552777777778,0,0,4.38552777777778,0,0.0125241897558284,0.0262400568181818,0.030984649122807,0.0431960950764007,0.0344385964912281,0.0383947368421053,0.0336622807017544,0,0
7066,1.21,1.21,0,0,0,4.25367530864197,0,0,4.25367530864197,0,0.0238395541809232,0.0499474431818182,0.0581754385964912,0.0684108658743633,0.0578223684210526,0.0626447368421053,0.0569539473684211,0,0
7067,1.21,1.21,0,0,0,4.08169382716049,0,0,4.08169382716049,0,0.0327989634605894,0.06871875,0.0772938596491228,0.0880645161290323,0.076125,0.0827236842105263,0.0749342105263158,0,0
7068,1.21,1.21,0,0,0,3.97277222222222,0,0,3.97277222222222,0,0.0358057724015897,0.0750184659090909,0.0833289473684211,0.0933955857385399,0.0821074561403509,0.0890899122807018,0.0809144736842105,0,0
7069,1.21,1.21,0,0,0,3.93837592592593,0,0,3.93837592592593,0,0.0254619428609264,0.0533465909090909,0.0613026315789474,0.0725738539898133,0.0615789473684211,0.0668070175438597,0.0608574561403509,0,0
7070,1.21,1.21,0,0,0,3.94984135802469,0,0,3.94984135802469,0,0.0152774369056373,0.0320085227272727,0.0361434210526316,0.048276740237691,0.0400350877192982,0.043390350877193,0.0396842105263158,0,0
7071,1.21,1.21,0,0,0,3.99570308641975,0,0,3.99570308641975,0,0.00880076366699556,0.0184389204545455,0.0214763157894737,0.0346612903225806,0.0253114035087719,0.0292280701754386,0.0249868421052632,0,0
7072,1.21,1.21,0,0,0,4.07596111111111,0,0,4.07596111111111,0,0.00224219132574437,0.00469772727272727,0.00607017543859649,0.0098811544991511,0.00730767543859649,0.00842916666666667,0.00728925438596491,0,0
7073,1.21,1.21,0,0,0,4.19061543209876,0,0,4.19061543209876,0,0,0,0,0,0,0,0,0,0
7074,1.21,1.21,0,0,0,4.32246790123457,0,0,4.32246790123457,0,0,0,0,0,0,0,0,0,0
7075,1.21,1.21,0,0,0,4.65496543209876,0,0,4.65496543209876,0,0,0,0,0,0,0,0,0,0
7076,1.21,1.21,0,0,0,4.58044012345679,0,0,4.58044012345679,0,0,0,0,0,0,0,0,0,0
7077,1.21,1.21,0,0,0,4.70655987654321,0,0,4.70655987654321,0,0,0,0,0,0,0,0,0,0
7078,1.21,1.21,0,0,0,4.83841234567901,0,0,4.83841234567901,0,0,0,0,0,0,0,0,0,0
7079,1.21,1.21,0,0,0,4.96453209876543,0,0,4.96453209876543,0,0,0,0,0,0,0,0,0,0
7080,1.21,1.21,0,0,0,5.15944444444444,0,0,5.15944444444444,0,0,0,0,0,0,0,0,0,0
7081,1.21,1.21,0,0,0,5.34289135802469,0,0,5.34289135802469,0,0,0,0,0,0,0,0,0,0
7082,1.21,1.21,0,0,0,5.60086358024691,0,0,5.60086358024691,0,0,0,0,0,0,0,0,0,0
7083,1.21,1.21,0,0,0,5.85883580246914,0,0,5.85883580246914,0,0,0,0,0,0,0,0,0,0
7084,1.21,1.21,0,0,0,5.99642098765432,0,0,5.99642098765432,0,0,0,0,0,0,0,0,0,0
7085,1.21,1.21,0,0,0,6.12827345679012,0,0,6.12827345679012,0,0,0,0,0,0,0,0,0,0
7086,1.21,1.21,0,0,0,6.22572962962963,0,0,6.22572962962963,0,0,0,0,0,0,0,0,0,0
7087,1.21,1.21,0,0,0,6.27159135802469,0,0,6.27159135802469,0,0,0,0,0,0,0,0,0,0
7088,1.21,1.21,0,0,0,5.97349012345679,0,0,5.97349012345679,0,0.00450675575071152,0.00944232954545455,0.0124258771929825,0.0178548387096774,0.013059649122807,0.0147890350877193,0.0127982456140351,0,0
7089,1.21,1.21,0,0,0,5.77857777777778,0,0,5.77857777777778,0,0.0156679491829803,0.0328267045454545,0.0382149122807018,0.0485662139219015,0.0402280701754386,0.0434364035087719,0.0396513157894737,0,0
7090,1.21,1.21,0,0,0,5.56646728395062,27.7777777777778,12.987012987013,0,5.56646728395062,0.0299148675789625,0.0626761363636364,0.0711359649122807,0.0817079796264856,0.0697521929824561,0.0757565789473684,0.0686315789473684,0,0
7091,1.63368505598284,17.6644675382844,0.0359651826329297,11.7,0.0719303652658594,5.75462408278397,27.7777777777778,12.987012987013,0.228285811179032,5.52633827160494,0.0170469456623478,0.0357159090909091,0.0415600877192982,0.0511706281833616,0.0425,0.0459122807017544,0.0418925438596491,0,0
7092,1.95144884796996,18.0803181919977,0.0629390696076272,11.7,0.125878139215254,5.96023473746454,27.7777777777778,12.987012987013,0.399500169563306,5.56073456790123,0.00600399066960783,0.0125792613636364,0.014855701754386,0.023134974533107,0.0168918859649123,0.019144298245614,0.0165899122807018,0,0
7093,2.16329137596138,18.3575519611399,0.0809216609240922,11.7,0.161843321848184,6.03424863070838,27.7777777777778,12.987012987013,0.513643075152823,5.52060555555556,0.0212239354899696,0.0444673295454545,0.051609649122807,0.0620942275042445,0.052125,0.0564802631578947,0.0515285087719298,0,0
7094,2.26921263995709,18.496168845711,0.0899129565823247,11.7,0.179825913164649,5.52378119461425,27.7777777777778,0,5.52378119461425,0,0.213310551771575,0.446917613636364,0.110315789473684,0.0580322580645161,0.0436447368421053,0.163697368421053,0.312149122807018,0,0
7095,2.26921263995709,18.496168845711,0.0899129565823245,11.7,0.179825913164649,5.27154168844141,27.7777777777778,0,5.27154168844141,0,0.123560525253058,0.258877840909091,0.0545614035087719,0.0656061120543294,0.05325,0.170833333333333,0.23609649122807,0,0
7096,2.16329137596138,18.3575519611399,0.0809216609240922,11.7,0.161843321848184,5.20300480354788,27.7777777777778,0,5.20300480354788,0,0.0447848428896638,0.0938309659090909,0.0415618421052632,0.052295415959253,0.0443179824561404,0.0913640350877193,0.124697368421053,0,0
7097,1.95144884796996,18.0803181919977,0.0629390696076272,11.7,0.125878139215254,5.33536868808182,27.7777777777778,0,5.33536868808182,0,0,0,0,0.000518590831918506,0.00039546052631579,0.000435877192982456,0.000396754385964912,0,0
7098,1.63368505598284,1.7644675382844,0.0359651826329297,0,0.0719303652658594,5.3132049469815,27.7777777777778,0,5.3132049469815,0,0,0,0,0,0,0,0,0,0
7099,1.21,1.21,0,0,0,5.2397024691358,0,0,5.2397024691358,0,0,0,0,0,0,0,0,0,0
7100,1.21,1.21,0,0,0,5.38875308641975,0,0,5.38875308641975,0,0,0,0,0,0,0,0,0,0
7101,1.21,1.21,0,0,0,5.5378037037037,0,0,5.5378037037037,0,0,0,0,0,0,0,0,0,0
7102,1.21,1.21,0,0,0,5.68685432098765,0,0,5.68685432098765,0,0,0,0,0,0,0,0,0,0
7103,1.21,1.21,0,0,0,5.8359049382716,0,0,5.8359049382716,0,0,0,0,0,0,0,0,0,0
7104,1.21,1.21,0,0,0,5.98495555555556,0,0,5.98495555555556,0,0,0,0,0,0,0,0,0,0
7105,1.21,1.21,0,0,0,6.08814444444444,0,0,6.08814444444444,0,0,0,0,0,0,0,0,0,0
7106,1.21,1.21,0,0,0,6.1684024691358,0,0,6.1684024691358,0,0,0,0,0,0,0,0,0,0
7107,1.21,1.21,0,0,0,6.25439320987654,0,0,6.25439320987654,0,0,0,0,0,0,0,0,0,0
7108,1.21,1.21,0,0,0,6.29452222222222,0,0,6.29452222222222,0,0,0,0,0,0,0,0,0,0
7109,1.21,1.21,0,0,0,6.32891851851852,0,0,6.32891851851852,0,0,0,0,0,0,0,0,0,0
7110,1.21,1.21,0,0,0,6.34611666666667,0,0,6.34611666666667,0,0,0,0,0,0,0,0,0,0
7111,1.21,1.21,0,0,0,6.26585864197531,0,0,6.26585864197531,0,0,0,0,0,0,0,0,0,0
7112,1.21,1.21,0,0,0,5.53207098765432,0,0,5.53207098765432,0,0.0608616096129875,0.127514204545455,0.197771929824561,0.0346782682512733,0.0244649122807018,0.0277324561403509,0.0239758771929825,0,0
7113,1.21,1.21,0,0,0,4.45432037037037,0,0,4.45432037037037,0,0.187445893124638,0.392727272727273,0.418947368421053,0.0279227504244482,0.0172103070175439,0.019393201754386,0.0168800438596491,0,0
7114,1.21,1.21,0,0,0,4.7753524691358,27.7777777777778,12.987012987013,0,4.7753524691358,0.00307108075331303,0.006434375,0.00827587719298246,0.0126171477079796,0.00925175438596491,0.0104524122807018,0.00908881578947369,0,0
7115,1.63368505598284,17.6644675382844,0.0359651826329297,11.7,0.0719303652658594,4.84312223093212,27.7777777777778,12.987012987013,0.228285811179032,4.61483641975309,0.0494974311532248,0.103704545454545,0.116122807017544,0.118972835314092,0.106210526315789,0.113315789473684,0.104877192982456,0,0
7116,1.95144884796996,18.0803181919977,0.0629390696076272,11.7,0.125878139215254,4.57291745351392,27.7777777777778,12.987012987013,0.399500169563306,4.17341728395062,0.115675702708788,0.242357954545455,0.217842105263158,0.188234295415959,0.167098684210526,0.17818201754386,0.167287280701754,0,0
7117,2.16329137596138,18.3575519611399,0.0809216609240922,11.7,0.161843321848184,4.19977949490591,27.7777777777778,12.987012987013,0.513643075152823,3.68613641975309,0.161832084378079,0.3390625,0.23040350877193,0.165543293718166,0.144651315789474,0.156530701754386,0.220745614035088,0,0
7118,2.26921263995709,18.496168845711,0.0899129565823247,11.7,0.179825913164649,4.01607687362659,27.7777777777778,0,4.01607687362659,0,0.116068926876946,0.243181818181818,0.159671052631579,0.149847198641766,0.131734649122807,0.146504385964912,0.199581140350877,0,0
7119,2.26921263995709,18.496168845711,0.0899129565823245,11.7,0.179825913164649,4.18805835510807,27.7777777777778,0,4.18805835510807,0,0.0359671299050752,0.0753565340909091,0.079171052631579,0.0908658743633277,0.0792456140350877,0.0885635964912281,0.0791337719298246,0,0
7120,2.16329137596138,18.3575519611399,0.0809216609240922,11.7,0.161843321848184,4.10805603811578,27.7777777777778,0,4.10805603811578,0,0.0841228530776372,0.17625,0,0.00264219015280136,0.0342258771929825,0.105006578947368,0.207133771929825,0,0
7121,1.95144884796996,18.0803181919977,0.0629390696076272,11.7,0.125878139215254,4.37800510783491,27.7777777777778,0,4.37800510783491,0,0,0,0,0.000576222410865874,0.000438618421052632,0.000483859649122807,0.000439429824561404,0,0
7122,1.63368505598284,1.7644675382844,0.0359651826329297,0,0.0719303652658594,4.53355556426545,27.7777777777778,0,4.53355556426545,0,0,0,0,0,0,0,0,0,0
7123,1.21,1.21,0,0,0,4.63203456790123,0,0,4.63203456790123,0,0,0,0,0,0,0,0,0,0
7124,1.21,1.21,0,0,0,4.95879938271605,0,0,4.95879938271605,0,0,0,0,0,0,0,0,0,0
7125,1.21,1.21,0,0,0,5.28556419753086,0,0,5.28556419753086,0,0,0,0,0,0,0,0,0,0
7126,1.21,1.21,0,0,0,5.61232901234568,0,0,5.61232901234568,0,0,0,0,0,0,0,0,0,0
7127,1.21,1.21,0,0,0,5.93909382716049,0,0,5.93909382716049,0,0,0,0,0,0,0,0,0,0
7128,1.21,1.21,0,0,0,6.26585864197531,0,0,6.26585864197531,0,0,0,0,0,0,0,0,0.0446799667885426,0
7129,1.21,1.21,0,0,0,6.67288148148148,0,0,6.67288148148148,0,0,0,0,0,0,0,0,0.0698964349526553,0.0571294086222399
7130,1.21,1.21,0,0,0,7.09136975308642,0,0,7.09136975308642,0,0,0,0,0,0,0,0,0.0747997199943887,0.0611370776103685
7131,1.21,1.21,0,0,0,7.50412530864197,0,0,7.50412530864197,0,0,0,0,0,0,0,0,0.0852836342169951,0.0697060385307572
7132,1.21,1.21,0,0,0,7.71623580246914,0,0,7.71623580246914,0,0,0,0,0,0,0,0,0.121645817039154,0.0994264384660448
7133,1.21,1.21,0,0,0,7.92261358024691,0,0,7.92261358024691,0,0,0,0,0,0,0,0,0.143174669117625,0.11702290942185
7134,1.21,1.21,0,0,0,8.06593148148148,0,0,8.06593148148148,0,0,0,0,0,0,0,0,0.157648175459534,0.128852738204442
7135,1.21,1.21,0,0,0,8.0601987654321,0,0,8.0601987654321,0,0,0,0,0,0,0,0,0.174715614919921,0.142802701800271
7136,1.21,1.21,0,0,0,8.00860432098765,0,0,8.00860432098765,0,0,0,0,0.000827733446519525,0.000626995614035088,0.000694364035087719,0.000627872807017544,0.175267929416627,0.143254132557672
7137,1.21,1.21,0,0,0,7.60731419753086,0,0,7.60731419753086,0,0.0297867307379593,0.0624076704545455,0.0709956140350877,0.0754329371816638,0.0638991228070175,0.0693771929824561,0.0628333333333333,0.156620038434641,0.128012396915869
7138,1.21,1.21,0,0,0,7.34934197530864,27.7777777777778,12.987012987013,0,7.34934197530864,0.0369149357448764,0.0773423295454545,0.0852280701754386,0.0932937181663837,0.0817017543859649,0.0888267543859649,0.0802850877192983,0.0891017497996096,0.0728267511312478
7139,1.63368505598284,17.6644675382844,0.0359651826329297,11.7,0.0719303652658594,6.74638395932718,27.7777777777778,12.987012987013,0.228285811179032,6.51809814814815,0.211778333461166,0.443707386363636,0.331609649122807,0.140857385398981,0.121725877192982,0.129754385964912,0.120120614035088,0.07448675086137,0.0608812742707778
7140,1.95144884796996,18.0803181919977,0.0629390696076272,11.7,0.125878139215254,6.43031745351392,27.7777777777778,12.987012987013,0.399500169563306,6.03081728395062,0.169296563846041,0.354701704545455,0.265157894736842,0.182775891341256,0.16018201754386,0.170815789473684,0.162427631578947,0.0640748566619047,0.0523711784603735
7141,2.16329137596138,18.3575519611399,0.0809216609240922,11.7,0.161843321848184,6.17756653194295,27.7777777777778,12.987012987013,0.513643075152823,5.66392345679012,0.162957519066255,0.341420454545455,0.230245614035088,0.166230899830221,0.145021929824561,0.156927631578947,0.220855263157895,0.05700253240882,0.0465906590041649
7142,2.26921263995709,18.496168845711,0.0899129565823247,11.7,0.179825913164649,5.82188242918215,27.7777777777778,0,5.82188242918215,0,0.246266804899427,0.515965909090909,0.0706052631578948,0.0109643463497453,0.00478399122807018,0.171660087719298,0.34780701754386,0.0369496389232715,0
7143,2.26921263995709,18.496168845711,0.0899129565823245,11.7,0.179825913164649,5.65563366375005,27.7777777777778,0,5.65563366375005,0,0.17242879773723,0.361264204545455,0,0.00267826825127334,0.000972872807017544,0.18859649122807,0.308815789473684,0,0
7144,2.16329137596138,18.3575519611399,0.0809216609240922,11.7,0.161843321848184,5.76481097638739,27.7777777777778,0,5.76481097638739,0,0.0698447479372839,0.146335227272727,0.00857324561403509,0.013695246179966,0.0289671052631579,0.0956666666666667,0.175502192982456,0,0
7145,1.95144884796996,18.0803181919977,0.0629390696076272,11.7,0.125878139215254,6.08635449055096,27.7777777777778,0,6.08635449055096,0,0,0,0,0.00154286926994907,0.00116072368421053,0.00129114035087719,0.00115473684210526,0,0
7146,1.63368505598284,1.7644675382844,0.0359651826329297,0,0.0719303652658594,6.24763766303088,27.7777777777778,0,6.24763766303088,0,0,0,0,0,0,0,0,0,0
7147,1.21,1.21,0,0,0,6.35184938271605,0,0,6.35184938271605,0,0,0,0,0,0,0,0,0,0
7148,1.21,1.21,0,0,0,6.67861419753087,0,0,6.67861419753087,0,0,0,0,0,0,0,0,0,0
7149,1.21,1.21,0,0,0,7.01111172839506,0,0,7.01111172839506,0,0,0,0,0,0,0,0,0,0
7150,1.21,1.21,0,0,0,7.34360925925926,0,0,7.34360925925926,0,0,0,0,0,0,0,0,0,0
7151,1.21,1.21,0,0,0,7.67610679012346,0,0,7.67610679012346,0,0,0,0,0,0,0,0,0,0
7152,1.21,1.21,0,0,0,8.00860432098765,0,0,8.00860432098765,0,0,0,0,0,0,0,0,0,0
7153,1.21,1.21,0,0,0,8.31243827160494,0,0,8.31243827160494,0,0,0,0,0,0,0,0,0,0
7154,1.21,1.21,0,0,0,8.63347037037037,0,0,8.63347037037037,0,0,0,0,0,0,0,0,0,0
7155,1.21,1.21,0,0,0,8.96023518518518,0,0,8.96023518518518,0,0,0,0,0,0,0,0,0,0
7156,1.21,1.21,0,0,0,9.13221666666667,0,0,9.13221666666667,0,0,0,0,0,0,0,0,0,0
7157,1.21,1.21,0,0,0,9.30419814814815,0,0,9.30419814814815,0,0,0,0,0,0,0,0,0,0
7158,1.21,1.21,0,0,0,9.42458518518518,0,0,9.42458518518518,0,0,0,0,0,0,0,0,0,0
7159,1.21,1.21,0,0,0,9.43031790123457,0,0,9.43031790123457,0,0,0,0,0,0,0,0,0,0
7160,1.21,1.21,0,0,0,8.98316604938272,0,0,8.98316604938272,0,0.0253988913994804,0.0532144886363636,0.0789254385964912,0.0404592529711375,0.0302456140350877,0.0343969298245614,0.0295131578947368,0,0
7161,1.21,1.21,0,0,0,8.61627222222222,0,0,8.61627222222222,0,0.0428207559669855,0.0897159090909091,0.100460526315789,0.0890152801358234,0.0766732456140351,0.0834605263157895,0.0753245614035088,0,0
7162,1.21,1.21,0,0,0,7.70477037037037,27.7777777777778,12.987012987013,0,7.70477037037037,0.210293573240019,0.440596590909091,0.372355263157895,0.092597623089983,0.0765964912280702,0.0831491228070176,0.0751337719298246,0,0
7163,2.69289769593994,20.160296649519,0.145124144441542,11.7,0.290248288883083,8.00679968964002,27.7777777777778,12.987012987013,0.92116265260298,7.08563703703704,0.198903631817515,0.416732954545455,0.316872807017544,0.148200339558574,0.128453947368421,0.136962719298246,0.126728070175439,0,0
7164,3.80507096789488,22.4480191366582,0.253967252772698,11.7,0.507934505545396,8.50849204946262,27.7777777777778,12.987012987013,1.61203464205522,6.89645740740741,0.110624806066071,0.231775568181818,0.210368421052632,0.185772495755518,0.164541666666667,0.175607456140351,0.164274122807018,0,0
7165,4.54651981586485,23.9731674614177,0.326529324993468,11.7,0.653058649986936,8.91747893131967,27.7777777777778,12.987012987013,2.0726159683567,6.84486296296296,0.0813228258112716,0.170383522727273,0.173114035087719,0.168803056027165,0.149842105263158,0.160668859649123,0.150425438596491,0,0
7166,4.91724423984983,24.7357416237974,0.362810361103854,11.7,0.725620722207708,9.05031342163091,27.7777777777778,0,9.05031342163091,0,0.10415016674554,0.218210227272727,0.159008771929825,0.154448217317487,0.136070175438597,0.14981798245614,0.182548245614035,0,0
7167,4.91724423984983,24.7357416237974,0.362810361103853,11.7,0.725620722207707,8.91272823644573,27.7777777777778,0,8.91272823644573,0,0.158801546392448,0.332713068181818,0.00789517543859649,0.0123370118845501,0.00691754385964912,0.175822368421053,0.282434210526316,0,0
7168,4.54651981586485,23.9731674614177,0.326529324993467,11.7,0.653058649986935,8.79135917823325,27.7777777777778,0,8.79135917823325,0,0.0895940927966615,0.187713068181818,0,0.000918251273344652,0.030890350877193,0.100717105263158,0.214839912280702,0,0
7169,3.80507096789488,22.4480191366582,0.253967252772697,11.7,0.507934505545394,8.77792970378361,27.7777777777778,0,8.77792970378361,0,0,0,0,0.00182207130730051,0.00136631578947368,0.00152269736842105,0.00135605263157895,0,0
7170,2.69289769593993,4.26029664951896,0.145124144441542,0,0.290248288883083,8.33929722050421,27.7777777777778,0,8.33929722050421,0,0,0,0,0,0,0,0,0,0
7171,1.21,1.21,0,0,0,7.67037407407407,0,0,7.67037407407407,0,0,0,0,0,0,0,0,0,0
7172,1.21,2.82703341329769,0,0,0,7.91688086419753,0,0,7.91688086419753,0,0,0,0,0,0,0,0,0,0
7173,1.21,3.36604455106356,0,0,0,8.16912037037037,0,0,8.16912037037037,0,0,0,0,0,0,0,0,0,0
7174,1.21,2.82703341329769,0,0,0,8.41562716049383,0,0,8.41562716049383,0,0,0,0,0,0,0,0,0,0
7175,1.21,1.21,0,0,0,8.66786666666667,0,0,8.66786666666667,0,0,0,0,0,0,0,0,0,0
7176,1.21,1.21,0,0,0,8.92010617283951,0,0,8.92010617283951,0,0,0,0,0,0,0,0,0,0
7177,1.21,1.21,0,0,0,9.06915679012346,0,0,9.06915679012346,0,0,0,0,0,0,0,0,0,0
7178,1.21,1.21,0,0,0,9.23540555555556,0,0,9.23540555555556,0,0,0,0,0,0,0,0,0,0
7179,1.21,1.21,0,0,0,9.40165432098765,0,0,9.40165432098765,0,0,0,0,0,0,0,0,0,0
7180,1.21,1.21,0,0,0,9.49337777777778,0,0,9.49337777777778,0,0,0,0,0,0,0,0,0.0407970258286542,0
7181,1.21,1.21,0,0,0,9.5851012345679,0,0,9.5851012345679,0,0,0,0,0,0,0,0,0.0476324633200559,0
7182,1.21,1.21,0,0,0,9.65389382716049,0,0,9.65389382716049,0,0,0,0,0,0,0,0,0.0462541186646899,0
7183,1.21,1.21,0,0,0,9.64816111111111,0,0,9.64816111111111,0,0,0,0,0,0,0,0,0.0471700154645087,0
7184,1.21,1.21,0,0,0,8.90290802469136,0,0,8.90290802469136,0,0.105865437685953,0.221803977272727,0.347285087719298,0.00476239388794567,0.00301206140350877,0.00337149122807018,0.00298662280701754,0.0483317869331825,0
7185,1.21,5.52208910212712,0,0,0,7.99140617283951,0,0,7.99140617283951,0,0.210198657061498,0.440397727272727,0.461140350877193,0.00956536502546689,0.00517434210526316,0.00578947368421053,0.00509407894736842,0.0453501552037365,0
7186,1.21,1.21,0,0,0,7.12003333333333,27.7777777777778,12.987012987013,0,7.12003333333333,0.28140613013326,0.589588068181818,0.481447368421053,0.0167173174872666,0.00847412280701755,0.00948574561403509,0.00826688596491228,0.0416396230726349,0
